Token.ID,Variety,Corpus,Speaker,Speaker.sex,Speaker.YOB,Speaker.age,Context,Inclusion,Inclusion.comments,Persistence,Final.sibilancy,Semantic.relation,Response.variable,Possessor,Possessor.head,Possessor.animacy,Possessor.definiteness,Possessor.length,Possessor.coordinated,Possessor.contains.contraction,Possessor.contains.acronym,Possessor.contains.multiword.number,Possessor.contains.potentially.relevant.like,Possessum,Possessum.head,Possessum.length,Possessum.coordinated,Possessum.contains.contraction,Possessum.contains.acronym,Possessum.contains.multiword.number,Possessum.contains.potentially.relevant.like
gen-2705,UK,FRED,ca,M,1917,61,and   gail crisp <syng>  s </syng> sister   lived opposite,y,,s-genitive,0,K,s-genitive,gail crisp,gail crisp,A,Definite-pn,2,0,0,0,0,0,sister,sister,1,0,0,0,0,0
gen-2706,UK,FRED,sufsmw,M,1900,79,"sister ,   geoffre <syng>  s </syng> mother   when she",y,,s-genitive,0,K,s-genitive,geoffre,geoffre,A,Definite-pn,1,0,0,0,0,0,mother,mother,1,0,0,0,0,0
gen-2707,UK,FRED,sufsmw,M,1900,79,",   geoffrey bullen <syng>  s </syng> father   . my",y,,s-genitive,0,K,s-genitive,geoffrey bullen,geoffrey bullen,A,Definite-pn,2,0,0,0,0,0,father,father,1,0,0,0,0,0
gen-2708,UK,FRED,wal128lg,M,  ,  ,that  s   george <syng>  s </syng> son   . he,y,,of-genitive,0,K,s-genitive,george,george,A,Definite-pn,1,0,0,0,0,0,son,son,1,0,0,0,0,0
gen-2709,UK,FRED,ibme,M,1906,76,near   george ellam <syng>  s </syng> warehouse   . now,y,,of-genitive,0,O,s-genitive,george ellam,george ellam,A,Definite-pn,2,0,0,0,0,0,warehouse,warehouse,1,0,0,0,0,0
gen-2710,UK,FRED,intha,,,,be   the coronation <anag> of </anag> george the fifth,y,,s-genitive,0,N,of-genitive,george the fifth,george the fifth,A,Definite-pn,3,0,0,0,0,0,the coronation,coronation,1,0,0,0,0,0
gen-2711,UK,FRED,intha,,,,remember   the coronation <anag> of </anag> george the sixth,y,,of-genitive,0,N,of-genitive,george the sixth,george the sixth,A,Definite-pn,3,0,0,0,0,0,the coronation,coronation,1,0,0,0,0,0
gen-2712,UK,FRED,heb19,F,  ,90,to   the glory <anag> of </anag> god   . you,y,,s-genitive,0,N,of-genitive,god,god,A,Definite-pn,1,0,0,0,0,0,the glory,glory,1,0,0,0,0,0
gen-2713,UK,FRED,heb25,M,  ,81,"honest to   god <syng>  s </syng> truth   , i",y,,s-genitive,0,N,s-genitive,god,god,A,Definite-pn,1,0,0,0,0,0,truth,truth,1,0,0,0,0,0
gen-2714,UK,FRED,land1p,F,1908,71,wrong in   god <syng>  s </syng> house   if it,y,,s-genitive,0,N,s-genitive,god,god,A,Definite-pn,1,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-2715,UK,FRED,land1p,F,1908,71,", without   god <syng>  s </syng> help   for the",y,,s-genitive,0,N,s-genitive,god,god,A,Definite-pn,1,0,0,0,0,0,help,help,1,0,0,0,0,0
gen-2716,UK,FRED,land1p,F,1908,71,to be   god <syng>  s </syng> power   . <u,y,,s-genitive,0,N,s-genitive,god,god,A,Definite-pn,1,0,0,0,0,0,power,power,1,0,0,0,0,0
gen-2717,UK,FRED,land1p,F,1908,71,watered by   god <syng>  s </syng> almighty hand   .,y,,s-genitive,0,N,s-genitive,god,god,A,Definite-pn,1,0,0,0,0,0,almighty hand,hand,2,0,0,0,0,0
gen-2718,UK,FRED,sufwej1,M,1906,73,was in   godbolt <syng>  s </syng> firm   ; that,y,,s-genitive,0,O,s-genitive,godbolt,godbolt,A,Definite-pn,1,0,0,0,0,0,firm,firm,1,0,0,0,0,0
gen-2719,UK,FRED,sufwej2,,,,us in   godbolt <syng>  s </syng> firm   . he,y,,s-genitive,0,O,s-genitive,godbolt,godbolt,A,Definite-pn,1,0,0,0,0,0,firm,firm,1,0,0,0,0,0
gen-2720,UK,FRED,ible,M,1895,89,", was   gough <syng>  s </syng> army   . of",y,,of-genitive,0,N,s-genitive,gough,gough,A,Definite-pn,1,0,0,0,0,0,army,army,1,0,0,0,0,0
gen-2721,UK,FRED,srlm_ch,M,1904,86,". in   grandfather <syng>  s </syng> day   , i",y,,s-genitive,0,N,s-genitive,grandfather,grandfather,A,Definite-pn,1,0,0,0,0,0,day,day,1,0,0,0,0,0
gen-2722,UK,FRED,sufsmw,M,1900,79,"out of   harry <syng>  s </syng> pocket   , i",y,,s-genitive,0,O,s-genitive,harry,harry,A,Definite-pn,1,0,0,0,0,0,pocket,pocket,1,0,0,0,0,0
gen-2723,UK,FRED,gwywl,M,1912,  ,sister to   harry <syng>  s </syng> wife   . <u,y,,s-genitive,0,K,s-genitive,harry,harry,A,Definite-pn,1,0,0,0,0,0,wife,wife,1,0,0,0,0,0
gen-2724,UK,FRED,gwyhhj,M,  ,  ,he was   harry <syng>  s </syng> brother - in -,y,,s-genitive,0,K,s-genitive,harry,harry,A,Definite-pn,1,0,0,0,0,0,brother-in-law,brother-in-law,3,0,0,0,0,0
gen-2725,UK,FRED,srlm_sh,M,1927,68,",   harry moore <syng>  s </syng> wife   . they",y,,s-genitive,0,K,s-genitive,harry moore,harry moore,A,Definite-pn,2,0,0,0,0,0,wife,wife,1,0,0,0,0,0
gen-2726,UK,FRED,ibcd,M,1907,77,opposite   harry poole <syng>  s </syng> public house   .,y,,of-genitive,0,O,s-genitive,harry poole,harry poole,A,Definite-pn,2,0,0,0,0,0,public house,house,2,0,0,0,0,0
gen-2727,UK,FRED,walwta,M,  ,  ,"whistle ,   headmaster <syng>  s </syng> whistle   , and",q,ambiguous classifying genitive,of-genitive,0,N,s-genitive,headmasters,headmasters,A,Definite,1,0,0,0,0,0,whistle,whistle,1,0,0,0,0,0
gen-2728,UK,FRED,heb63,F,  ,77,"</cdo> it   hector <syng>  s </syng> house   , and",y,,s-genitive,0,O,s-genitive,hector,hector,A,Definite-pn,1,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-2729,UK,FRED,intph,,,,and   henry smith <syng>  s </syng> field   . <u,y,,s-genitive,0,O,s-genitive,henry smith,henry smith,A,Definite-pn,2,0,0,0,0,0,field,field,1,0,0,0,0,0
gen-2730,UK,FRED,al,F,  ,  ,",   her brother <syng>  s </syng> wife arthur robertÒs wife",y,,s-genitive,0,K,s-genitive,her brother,brother,A,Definite,2,0,0,0,0,0,wife,wife,1,0,0,0,0,0
gen-2731,UK,FRED,srlm_sh,M,1927,68,"was   her father <syng>  s </syng> father   , the",y,,s-genitive,0,K,s-genitive,her father,father,A,Definite,2,0,0,0,0,0,father,father,1,0,0,0,0,0
gen-2732,UK,FRED,gwyr,F,  ,87,"to   her father <syng>  s </syng> grave   , and",y,,s-genitive,0,N,s-genitive,her father,father,A,Definite,2,0,0,0,0,0,grave,grave,1,0,0,0,0,0
gen-2733,UK,FRED,ibme,M,1906,76,to   the cottages <anag> of </anag> her friend   but,y,,s-genitive,0,O,of-genitive,her friend,friend,A,Definite,2,0,0,0,0,0,the cottages,cottages,1,0,0,0,0,0
gen-2734,UK,FRED,ibwb,M,1906,78,to   her husband <syng>  s </syng> grave   . <u,y,,s-genitive,0,N,s-genitive,her husband,husband,A,Definite,2,0,0,0,0,0,grave,grave,1,0,0,0,0,0
gen-2735,UK,FRED,ibwb,M,1906,78,to   her husband <syng>  s </syng> grave   at stockton,y,,of-genitive,0,N,s-genitive,her husband,husband,A,Definite,2,0,0,0,0,0,grave,grave,1,0,0,0,0,0
gen-2736,UK,FRED,ibgl,F,1906,85,was   her husband <syng>  s </syng> shop   - -,y,,s-genitive,0,O,s-genitive,her husband,husband,A,Definite,2,0,0,0,0,0,shop,shop,1,0,0,0,0,0
gen-2737,UK,FRED,land1p,F,1908,71,in   the memory <anag> of </anag> her husband   that,y,,s-genitive,0,N,of-genitive,her husband,husband,A,Definite,2,0,0,0,0,0,the memory,memory,1,0,0,0,0,0
gen-2738,UK,FRED,heb63,F,  ,77,take   her mother <syng>  s </syng> advice   or anything,y,,s-genitive,0,N,s-genitive,her mother,mother,A,Definite,2,0,0,0,0,0,advice,advice,1,0,0,0,0,0
gen-2739,UK,FRED,eb,F,1926,56,"be   her mother <syng>  s </syng> boots   , but",y,,s-genitive,0,O,s-genitive,her mother,mother,A,Definite,2,0,0,0,0,0,boots,boots,1,0,0,0,0,0
gen-2740,UK,FRED,eb,F,1926,56,"got   her mum <syng>  s </syng> boots   on ,",y,,of-genitive,0,O,s-genitive,her mum,mum,A,Definite,2,0,0,0,0,0,boots,boots,1,0,0,0,0,0
gen-2741,UK,FRED,ca,M,1917,61,her sister <syng>  s </syng> husband   was a,y,,s-genitive,0,K,s-genitive,her sister,sister,A,Definite,2,0,0,0,0,0,husband,husband,1,0,0,0,0,0
gen-2742,UK,FRED,int,,,,"turned by   hewitt <syng>  s </syng> shop   , did",y,,of-genitive,0,O,s-genitive,hewitt,hewitt,A,Definite-pn,1,0,0,0,0,0,shop,shop,1,0,0,0,0,0
gen-2743,UK,FRED,ibce,M,1914,78,entrance to   hewitt <syng>  s </syng> shop   with some,y,,s-genitive,0,O,s-genitive,hewitt,hewitt,A,Definite-pn,1,0,0,0,0,0,shop,shop,1,0,0,0,0,0
gen-2744,UK,FRED,nblmn,F,1890,83,"into   his brother <syng>  s </syng> property   , sunnyside",y,,s-genitive,0,O,s-genitive,his brother,brother,A,Definite,2,0,0,0,0,0,property,property,1,0,0,0,0,0
gen-2745,UK,FRED,kentedg,M,1895,81,was   his brother <syng>  s </syng> business   . but,y,,s-genitive,0,N,s-genitive,his brother,brother,A,Definite,2,0,0,0,0,0,business,business,1,0,0,0,0,0
gen-2746,UK,FRED,ca,M,1917,61,"got   his brother <syng>  s </syng> identity card   ,",y,,s-genitive,0,O,s-genitive,his brother,brother,A,Definite,2,0,0,0,0,0,identity card,card,2,0,0,0,0,0
gen-2747,UK,FRED,heb77,F,  ,11,fetch   his father <syng>  s </syng> rifle   . so,y,,s-genitive,0,O,s-genitive,his father,father,A,Definite,2,0,0,0,0,0,rifle,rifle,1,0,0,0,0,0
gen-2748,UK,FRED,sufhed2,M,1900,78,took   his father <syng>  s </syng> plairce   . we,y,,of-genitive,0,O,s-genitive,his father,father,A,Definite,2,0,0,0,0,0,plairce,plairce,1,0,0,0,0,0
gen-2749,UK,FRED,intah,,,,"or   his father <syng>  s </syng> lease   , in",y,,of-genitive,0,N,s-genitive,his father,father,A,Definite,2,0,0,0,0,0,lease,lease,1,0,0,0,0,0
gen-2750,UK,FRED,nblmn,F,1890,83,in   his mother <syng>  s </syng> property   in holmeÒs,y,,s-genitive,0,O,s-genitive,his mother,mother,A,Definite,2,0,0,0,0,0,property,property,1,0,0,0,0,0
gen-2751,UK,FRED,nblmn,F,1890,83,"in   his mother <syng>  s </syng> property   , in",y,,s-genitive,0,O,s-genitive,his mother,mother,A,Definite,2,0,0,0,0,0,property,property,1,0,0,0,0,0
gen-2752,UK,FRED,nblmn,F,1890,83,"in   his mother <syng>  s </syng> property   , like",y,,of-genitive,0,O,s-genitive,his mother,mother,A,Definite,2,0,0,0,0,0,property,property,1,0,0,0,0,0
gen-2753,UK,FRED,heb74,F,  ,66,for   his wife <syng>  s </syng> engagement ring   and,y,,s-genitive,0,O,s-genitive,his wife,wife,A,Definite,2,0,0,0,0,0,engagement ring,ring,2,0,0,0,0,0
gen-2754,UK,FRED,eb,F,1926,56,",   his wife <syng>  s </syng> mother   . and",y,,s-genitive,0,K,s-genitive,his wife,wife,A,Definite,2,0,0,0,0,0,mother,mother,1,0,0,0,0,0
gen-2755,UK,FRED,sufwej3,,,,.   his wife <syng>  s </syng> father   used t',y,,s-genitive,0,K,s-genitive,his wife,wife,A,Definite,2,0,0,0,0,0,father,father,1,0,0,0,0,0
gen-2756,UK,FRED,intsm,,,,"pern ,   hogarth <syng>  s </syng> brickyard   (gap 'unclear')",y,,s-genitive,0,O,s-genitive,hogarth,hogarth,A,Definite-pn,1,0,0,0,0,0,brickyard,brickyard,1,0,0,0,0,0
gen-2757,UK,FRED,ibme,M,1906,76,to (/reg)   hoss <syng>  s </syng> back   . well,y,,of-genitive,1,B,s-genitive,Hoss,Hoss,A,Definite-pn,1,0,0,0,0,0,back,back,1,0,0,0,0,0
gen-2758,UK,FRED,sufwej3,,,,"yeah ,   hwewett <syng>  s </syng> manager   lived in",y,,s-genitive,0,N,s-genitive,hwewett,hwewett,A,Definite-pn,1,0,0,0,0,0,manager,manager,1,0,0,0,0,0
gen-2759,UK,FRED,sufwcg1,M,1909,67,this is   irvine <syng>  s </syng> copper   . i,y,,s-genitive,0,O,s-genitive,irvine,irvine,A,Definite-pn,1,0,0,0,0,0,copper,copper,1,0,0,0,0,0
gen-2760,UK,FRED,sufwcg1,M,1909,67,"itÒs not   irvine <syng>  s </syng> copper   , itÒs",y,,s-genitive,0,O,s-genitive,irvine,irvine,A,Definite-pn,1,0,0,0,0,0,copper,copper,1,0,0,0,0,0
gen-2761,UK,FRED,ibcb,M,1893,88,over   the household <anag> of </anag> isaac's of manchester,q,potential double-genitive,of-genitive,0,N,of-genitive,Isaac's of Manchester,Isaacs,A,Definite-pn,3,0,0,0,0,0,the household,household,1,0,0,0,0,0
gen-2762,UK,FRED,lanmj,F,1930,47,have   the parties <anag> of </anag> italian prisoners   who,y,,of-genitive,1,N,of-genitive,italian prisoners,prisoners,A,Indefinite,2,0,0,0,0,0,the parties,parties,1,0,0,0,0,0
gen-2763,UK,FRED,lanw1p,F,1899,80,", with   jack <syng>  s </syng> sis- sister-in-law",y,,s-genitive,0,K,s-genitive,jack,jack,A,Definite-pn,1,0,0,0,0,0,sister-in-law,sister-in-law,3,0,0,0,0,0
gen-2764,UK,FRED,ibnb,M,1901,83,opposite   jack clayton <syng>  s </syng> place   . they,y,,s-genitive,0,O,s-genitive,jack clayton,jack clayton,A,Definite-pn,2,0,0,0,0,0,place,place,1,0,0,0,0,0
gen-2765,UK,FRED,ibab,M,  ,  ,.   jack north <syng>  s </syng> family   was growing,y,,s-genitive,0,K,s-genitive,jack north,jack north,A,Definite-pn,2,0,0,0,0,0,family,family,1,0,0,0,0,0
gen-2766,UK,FRED,inths,,,,"</cdo> him   jackie <syng>  s </syng> house   , don't",y,,s-genitive,0,O,s-genitive,jackie,jackie,A,Definite-pn,1,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-2767,UK,FRED,inths,,,,"<u inths>   jackie <syng>  s </syng> house   , they",y,,s-genitive,0,O,s-genitive,jackie,jackie,A,Definite-pn,1,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-2768,UK,FRED,srlm_rm,M,1902,78,see   jessie trask <syng>  s </syng> house   there or,y,,of-genitive,0,O,s-genitive,jessie trask,jessie trask,A,Definite-pn,2,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-2769,UK,FRED,nblmn,F,1890,83,"eh ,   jim <syng>  s </syng> mother   lived on",y,,s-genitive,0,K,s-genitive,jim,jim,A,Definite-pn,1,0,0,0,0,0,mother,mother,1,0,0,0,0,0
gen-2770,UK,FRED,cava_wjb,M,1904,74,"jim and thomas <syng>  s </syng> uncle   , he",y,,s-genitive,1,K,s-genitive,jim and thomas,jim,A,Definite-pn,3,1,0,0,0,0,uncle,uncle,1,0,0,0,0,0
gen-2771,UK,FRED,laneg,M,1906,71,"a ,   jimmy <syng>  s </syng> father   . but",y,,s-genitive,0,K,s-genitive,jimmy,jimmy,A,Definite-pn,1,0,0,0,0,0,father,father,1,0,0,0,0,0
gen-2772,UK,FRED,cava_ww,M,  ,  ,"before   jimmy rogue <syng>  s </syng> time   , really",y,,of-genitive,0,N,s-genitive,jimmy rogue,rogue,A,Definite-pn,2,0,0,0,0,0,time,time,1,0,0,0,0,0
gen-2773,UK,FRED,ibjd,M,1916,69,relation ?   joby <syng>  s </syng> brother   . will,y,,of-genitive,0,K,s-genitive,joby,joby,A,Definite-pn,1,0,0,0,0,0,brother,brother,1,0,0,0,0,0
gen-2774,UK,FRED,ibwb,M,1906,78,", and   joe <syng>  s </syng> sons   . i",y,,of-genitive,0,K,s-genitive,joe,joe,A,Definite-pn,1,0,0,0,0,0,sons,sons,1,0,0,0,0,0
gen-2775,UK,FRED,wesad,F,1896,84,hubert .   john <syng>  s </syng> boy   was called,y,,s-genitive,0,K,s-genitive,john,john,A,Definite-pn,1,0,0,0,0,0,boy,boy,1,0,0,0,0,0
gen-2776,UK,FRED,heb25,M,  ,81,one of   john <syng>  s </syng> boys   - -,y,,s-genitive,0,K,s-genitive,john,john,A,Definite-pn,1,0,0,0,0,0,boys,boys,1,0,0,0,0,0
gen-2777,UK,FRED,ibbm,M,  ,  ,was   john dowty <syng>  s </syng> brickworks   what had,y,,s-genitive,0,O,s-genitive,john dowty,john dowty,A,Definite-pn,2,0,0,0,0,0,brickworks,brickworks,1,0,0,0,0,0
gen-2778,UK,FRED,int,,,,in   john rose <syng>  s </syng> day   ? <u,y,,of-genitive,0,N,s-genitive,john rose,john rose,A,Definite-pn,2,0,0,0,0,0,day,day,1,0,0,0,0,0
gen-2779,UK,FRED,ibff,M,  ,  ,in   john wilcox <syng>  s </syng> field   . we,y,,s-genitive,0,O,s-genitive,john wilcox,john wilcox,A,Definite-pn,2,0,0,0,0,0,field,field,1,0,0,0,0,0
gen-2780,UK,FRED,laneg,M,1906,71,", or   johnson <syng>  s </syng> son   then ,",y,,s-genitive,0,K,s-genitive,johnson,johnson,A,Definite-pn,1,0,0,0,0,0,son,son,1,0,0,0,0,0
gen-2781,UK,FRED,laneg,M,1906,71,"the    johnson <syng>  s </syng> son   then ,",y,,s-genitive,0,K,s-genitive,johnson,johnson,A,Definite-pn,1,0,0,0,0,0,son,son,1,0,0,0,0,0
gen-2782,UK,FRED,sufhfje,M,1912,67,. where   johnsons <syng>  s </syng> factory   now stand,y,,s-genitive,1,O,s-genitive,johnsons,johnson,A,Definite-pn,1,0,0,0,0,0,factory,factory,1,0,0,0,0,0
gen-2783,UK,FRED,int,,,,int> from   jones <syng>  s </syng> pit   at the,y,,of-genitive,1,O,s-genitive,jones,jone,A,Definite-pn,1,0,0,0,0,0,pit,pit,1,0,0,0,0,0
gen-2784,UK,FRED,int,,,,it   joseph onion <syng>  s </syng> foundry   ? <u,y,,of-genitive,0,O,s-genitive,joseph onion,joseph onion,A,Definite-pn,2,0,0,0,0,0,foundry,foundry,1,0,0,0,0,0
gen-2785,UK,FRED,sufsmw,M,1900,79,. thass   joyce <syng>  s </syng> father   ; thass,y,,s-genitive,0,K,s-genitive,joyce,joyce,A,Definite-pn,1,0,0,0,0,0,father,father,1,0,0,0,0,0
gen-2786,UK,FRED,sufsmw,M,1900,79,. well   joyce <syng>  s </syng> father   hent got,y,,s-genitive,0,K,s-genitive,joyce,joyce,A,Definite-pn,1,0,0,0,0,0,father,father,1,0,0,0,0,0
gen-2787,UK,FRED,land1b,F,1899,76,"with the   kiddy <syng>  s </syng> food   , you",y,,s-genitive,0,N,s-genitive,kiddy,kiddy,A,Definite,1,0,0,0,0,0,food,food,1,0,0,0,0,0
gen-2788,UK,FRED,nbljb,F,  ,  ,"were   king edward <syng>  s </syng> sons   , i",y,,s-genitive,0,K,s-genitive,king edward,king edward,A,Definite-pn,2,0,0,0,0,0,sons,sons,1,0,0,0,0,0
gen-2789,UK,FRED,waldtc,M,1899,77,been   king edward <syng>  s </syng> coronation   . anyhow,y,,of-genitive,0,N,s-genitive,king edward,king edward,A,Definite-pn,2,0,0,0,0,0,coronation,coronation,1,0,0,0,0,0
gen-2790,UK,FRED,waljsd,M,1898,78,of   the visit <anag> of </anag> king edward the seventh,y,,of-genitive,0,N,of-genitive,king edward the seventh,king edward,A,Definite-pn,4,0,0,0,0,0,the visit,visit,1,0,0,0,0,0
gen-2791,UK,FRED,nblmn,F,1890,83,. but   kit <syng>  s </syng> mother   was a,y,,s-genitive,0,K,s-genitive,kit,kit,A,Definite-pn,1,0,0,0,0,0,mother,mother,1,0,0,0,0,0
gen-2792,UK,FRED,nblmn,F,1890,83,<u nblmn>   kit <syng>  s </syng> mother   on there,y,,s-genitive,0,K,s-genitive,kit,kit,A,Definite-pn,1,0,0,0,0,0,mother,mother,1,0,0,0,0,0
gen-2793,UK,FRED,heb16,F,  ,90,lachlan cameron <syng>  s </syng> house   . and,y,,of-genitive,0,O,s-genitive,lachlan cameron,lachlan cameron,A,Definite-pn,2,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-2794,UK,FRED,heb63,F,  ,77,"down there   lamond <syng>  s </syng> house   , and",y,,s-genitive,0,O,s-genitive,lamond,lamond,A,Definite-pn,1,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-2795,UK,FRED,int,,,,the mysterious death <anag> of </anag> laura shortland   at,y,,s-genitive,0,N,of-genitive,laura shortland,laura shortland,A,Definite-pn,2,0,0,0,0,0,the mysterious death,death,2,0,0,0,0,0
gen-2796,UK,FRED,sufwej3,,,,"be   lee adam <syng>  s </syng> stables   , where",y,,s-genitive,0,O,s-genitive,lee adam,lee adam,A,Definite-pn,2,0,0,0,0,0,stables,stables,1,0,0,0,0,0
gen-2797,UK,FRED,cava_wjb,M,1904,74,. cause   leonard <syng>  s </syng> father   married aunt,y,,s-genitive,0,K,s-genitive,leonard,leonard,A,Definite-pn,1,0,0,0,0,0,father,father,1,0,0,0,0,0
gen-2798,UK,FRED,cava_wjb,M,1904,74,", but   leonard <syng>  s </syng> father   - -",y,,s-genitive,0,K,s-genitive,leonard,leonard,A,Definite-pn,1,0,0,0,0,0,father,father,1,0,0,0,0,0
gen-2799,UK,FRED,cava_wjb,M,1904,74,because (/reg)   leonard <syng>  s </syng> father   was,y,,s-genitive,0,K,s-genitive,leonard,leonard,A,Definite-pn,1,0,0,0,0,0,father,father,1,0,0,0,0,0
gen-2800,UK,FRED,cava_wjb,M,1904,74,leonard ?   leonard <syng>  s </syng> wife  s   living,y,,of-genitive,0,K,s-genitive,leonard,leonard,A,Definite-pn,1,0,0,0,0,0,wife's living,living,2,0,0,0,0,0
gen-2801,UK,FRED,cava_wjb,M,1904,74,"brother to   leonard <syng>  s </syng> father   , uncle",y,,s-genitive,0,K,s-genitive,leonard,leonard,A,Definite-pn,1,0,0,0,0,0,father,father,1,0,0,0,0,0
gen-2802,UK,FRED,inths,,,,<u inths>   leonard <syng>  s </syng> father   . <u,y,,s-genitive,0,K,s-genitive,leonard,leonard,A,Definite-pn,1,0,0,0,0,0,father,father,1,0,0,0,0,0
gen-2803,UK,FRED,heb19,F,  ,90,"very like   lillie <syng>  s </syng> house   , but",y,,s-genitive,0,O,s-genitive,lillie,lillie,A,Definite-pn,1,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-2804,UK,FRED,sufwej3,,,,"notley road)   linda <syng>  s </syng> mother   (reference ,",y,,s-genitive,0,K,s-genitive,linda,linda,A,Definite-pn,1,0,0,0,0,0,mother,mother,1,0,0,0,0,0
gen-2805,UK,FRED,sufwej3,,,,"four gals   llinda <syng>  s </syng> mother   , pat",y,,s-genitive,0,K,s-genitive,llinda,llinda,A,Definite-pn,1,0,0,0,0,0,mother,mother,1,0,0,0,0,0
gen-2806,UK,FRED,laneg,M,1906,71,remember   lord derby <syng>  s </syng> two grand - daughters,y,,s-genitive,0,K,s-genitive,lord derby,lord derby,A,Definite-pn,2,0,0,0,0,0,two grand-daughters,daughters,3,0,0,0,0,0
gen-2807,UK,FRED,laneg,M,1906,71,on   lord derby <syng>  s </syng> estate   . and,y,,s-genitive,0,O,s-genitive,lord derby,lord derby,A,Definite-pn,2,0,0,0,0,0,estate,estate,1,0,0,0,0,0
gen-2808,UK,FRED,ibfb,M,1914,74,",   lord forester <syng>  s </syng> place   . it",y,,s-genitive,0,O,s-genitive,lord forester,lord forester,A,Definite-pn,2,0,0,0,0,0,place,place,1,0,0,0,0,0
gen-2809,UK,FRED,ibtj,M,1901,82,to   lord forester <syng>  s </syng> agents   . do,y,,s-genitive,0,N,s-genitive,lord forester,lord forester,A,Definite-pn,2,0,0,0,0,0,agents,agents,1,0,0,0,0,0
gen-2810,UK,FRED,ibtj,M,1901,82,from   lord forester <syng>  s </syng> land   - -,y,,s-genitive,0,O,s-genitive,lord forester,lord forester,A,Definite-pn,2,0,0,0,0,0,land,land,1,0,0,0,0,0
gen-2811,UK,FRED,kentaw1,M,1894,81,"to   lord harris <syng>  s </syng> nephew   , the",y,,of-genitive,1,K,s-genitive,lord harris,lord harris,A,Definite-pn,2,0,0,0,0,0,nephew,nephew,1,0,0,0,0,0
gen-2812,UK,FRED,intde,,,,intde>   lord rhondda <syng>  s </syng> widow   she was,y,,of-genitive,0,K,s-genitive,lord rhondda,lord rhondda,A,Definite-pn,2,0,0,0,0,0,widow,widow,1,0,0,0,0,0
gen-2813,UK,FRED,intmw,,,,in   the centre <anag> of </anag> lydd   ? <u,y,,of-genitive,0,N,of-genitive,lydd,lydd,A,Definite-pn,1,0,0,0,0,0,the centre,centre,1,0,0,0,0,0
gen-2814,UK,FRED,sufeaa4,M,1902,75,",   m' wife <syng>  s <syng> father   eighty -",y,,s-genitive,0,K,s-genitive,m' wife,wife,A,Definite,2,0,0,0,0,0,father,father,1,0,0,0,0,0
gen-2815,UK,FRED,heb63,F,  ,77,mackechnie <syng>  s </syng> house   on fire,y,,s-genitive,0,O,s-genitive,MacKechnie,MacKechnie,A,Definite-pn,1,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-2816,UK,FRED,heb63,F,  ,77,that  s   mackechans <syng> ' </syng> house   in peininerine,y,,s-genitive,1,O,s-genitive,mackechans,mackechan,A,Definite-pn,1,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-2817,UK,FRED,heb25,M,  ,81,"(gap  indistinctÒ)   macleod <syng>  s </syng> horn   again ,",y,,of-genitive,0,O,s-genitive,macleod,macleod,A,Definite-pn,1,0,0,0,0,0,horn,horn,1,0,0,0,0,0
gen-2818,UK,FRED,ibhp,M,1915,69,off   the vicar <anag> of </anag> madeley   . it,y,,s-genitive,0,N,of-genitive,madeley,madeley,A,Definite-pn,1,0,0,0,0,0,the vicar,vicar,1,0,0,0,0,0
gen-2819,UK,FRED,heb74,F,  ,66,- -   maggie <syng>  s </syng> sister   there and,y,,s-genitive,0,K,s-genitive,maggie,maggie,A,Definite-pn,1,0,0,0,0,0,sister,sister,1,0,0,0,0,0
gen-2820,UK,FRED,intah,,,,that   major bath <syng>  s </syng> wife   ? <u,y,,of-genitive,0,K,s-genitive,major bath,major bath,A,Definite-pn,2,0,0,0,0,0,wife,wife,1,0,0,0,0,0
gen-2821,UK,FRED,wesad,F,1896,84,found   the body <anag> of </anag> mallory   . <u,y,,s-genitive,0,B,of-genitive,mallory,mallory,A,Definite-pn,1,0,0,0,0,0,the body,body,1,0,0,0,0,0
gen-2822,UK,FRED,land1p,F,1908,71,"a working man ,   man <syng>  s </syng> food   . <u",q,ambiguous classifying genitive,s-genitive,0,N,s-genitive,a working man,man,A,Indefinite,3,0,0,0,0,0,food,food,1,0,0,0,0,0
gen-2823,UK,FRED,sufsmw,M,1900,79,"managers and   managers <syng> ' </syng> secretaries   , and",q,ambiguous classifying genitive,of-genitive,1,N,s-genitive,managers,managers,A,Indefinite,1,0,0,0,0,0,secretaries,secretaries,1,0,0,0,0,0
gen-2824,UK,FRED,int,,,,the other social life <anag> of </anag> many of the people of the area,y,,of-genitive,0,N,of-genitive,many of the people of the area,people,A,Indefinite,7,0,0,0,0,0,the other social life,life,3,0,0,0,0,0
gen-2825,UK,FRED,sufwej3,,,,<objp> tied   margie <syng>  s </syng> eyes   up </objp>,y,,s-genitive,0,B,s-genitive,margie,margie,A,Definite-pn,1,0,0,0,0,0,eyes,eyes,1,0,0,0,0,0
